county,office,district,party,candidate,votes
Hawaii,President,,D,"CLINTON, Hillary / KAINE, Tim","41,259"
Hawaii,President,,R,"TRUMP, Donald J. / PENCE, Michael R.","17,501"
Hawaii,President,,G,"STEIN, Jill / BARAKA, Ajamu","2,852"
Hawaii,President,,L,"JOHNSON, Gary / WELD, Bill","2,470"
Hawaii,President,,C,"CASTLE, Darrell L. / BRADLEY, Scott N.",785
Hawaii,President,,,Blank Votes,"1,124"
Hawaii,President,,,Over Votes,30
Hawaii,U.S. Senate,,D,"SCHATZ, Brian","47,003"
Hawaii,U.S. Senate,,R,"CARROLL, John","12,766"
Hawaii,U.S. Senate,,C,"ALLISON, Joy J.","1,695"
Hawaii,U.S. Senate,,L,"KOKOSKI, Michael A.","1,276"
Hawaii,U.S. Senate,,A,"GIUFFRE, John M. (Raghu)",275
Hawaii,U.S. Senate,,,Blank Votes,"2,986"
Hawaii,U.S. Senate,,,Over Votes,20
Hawaii,U.S. House,2,D,"GABBARD, Tulsi","51,047"
Hawaii,U.S. House,2,R,"KAAIHUE, Angela Aulani","11,453"
Hawaii,U.S. House,2,,Blank Votes,"3,498"
Hawaii,U.S. House,2,,Over Votes,23
Hawaii,State House,6,D,"LOWEN, Nicole E.","6,013"
Hawaii,State House,6,R,"PRATT, Bruce C.","2,896"
Hawaii,State House,6,,Blank Votes,356
Hawaii,State House,6,,Over Votes,2
Hawaii,State House,7,D,"EVANS, Cindy","5,934"
Hawaii,State House,7,R,"COAKLEY, Jeffrey (Jeff)","3,581"
Hawaii,State House,7,,Blank Votes,430
Hawaii,State House,7,,Over Votes,1
Hawaii,State Senate,1,D,"KAHELE, Kaiali'i","14,488"
Hawaii,State Senate,1,L,"ARIANOFF, Kimberly","1,816"
Hawaii,State Senate,1,,Blank Votes,"1,207"
Hawaii,State Senate,1,,Over Votes,1
Hawaii,State Senate,2,D,"RUDERMAN, Russell E.","11,664"
Hawaii,State Senate,2,L,"FOGEL, Frederick F.","2,488"
Hawaii,State Senate,2,,Blank Votes,"1,062"
Hawaii,State Senate,2,,Over Votes,4
Hawaii,State House,1,D,"NAKASHIMA, Mark M.","7,492"
Hawaii,State House,1,R,"YOUNG, Byron","1,921"
Hawaii,State House,1,,Blank Votes,779
Hawaii,State House,1,,Over Votes,3
Hawaii,State House,3,D,"ONISHI, Richard H.K.","6,184"
Hawaii,State House,3,G,"PISCIOTTA, Kealoha","1,333"
Hawaii,State House,3,L,"ARIANOFF, Gregory",813
Hawaii,State House,3,,Blank Votes,779
Hawaii,State House,3,,Over Votes,7
Hawaii,State House,4,D,"SAN BUENAVENTURA, Joy A.","5,846"
Hawaii,State House,4,N,"JONES, Luana","1,247"
Hawaii,State House,4,C,"STEPHENS, Moke",648
Hawaii,State House,4,,Blank Votes,900
Hawaii,State House,4,,Over Votes,7
Hawaii,State House,5,D,"CREAGAN, Richard P.","6,176"
Hawaii,State House,5,L,"LAST, Michael L.","1,766"
Hawaii,State House,5,,Blank Votes,"1,106"
Hawaii,State House,5,,Over Votes,0
Maui,President,,D,"CLINTON, Hillary / KAINE, Tim","33,480"
Maui,President,,R,"TRUMP, Donald J. / PENCE, Michael R.","13,446"
Maui,President,,G,"STEIN, Jill / BARAKA, Ajamu","2,390"
Maui,President,,L,"JOHNSON, Gary / WELD, Bill","2,035"
Maui,President,,C,"CASTLE, Darrell L. / BRADLEY, Scott N.",594
Maui,President,,,Blank Votes,980
Maui,President,,,Over Votes,47
Maui,U.S. Senate,,D,"SCHATZ, Brian","37,214"
Maui,U.S. Senate,,R,"CARROLL, John","10,203"
Maui,U.S. Senate,,C,"ALLISON, Joy J.","1,302"
Maui,U.S. Senate,,L,"KOKOSKI, Michael A.","1,008"
Maui,U.S. Senate,,A,"GIUFFRE, John M. (Raghu)",188
Maui,U.S. Senate,,,Blank Votes,"3,015"
Maui,U.S. Senate,,,Over Votes,42
Maui,U.S. House,2,D,"GABBARD, Tulsi","41,046"
